Date,Reliance,TCS,HDFC_BANK,Reliance_log,TCS_logs,HDFC_logs
2022-03-08,2063.36572265625,3599.949951171875,1327.800048828125,-0.0018101003121531794,0.03248062153964745,0.0022619325707900467
2022-03-09,2172.83349609375,3632.60009765625,1371.1500244140625,0.05169357888270173,0.009028729303331122,0.03212634751471167
2022-03-10,2208.0458984375,3620.949951171875,1392.699951171875,0.016075841175040156,-0.0032122633534614887,0.015594452425525753
2022-03-11,2214.41455078125,3599.14990234375,1396.800048828125,0.00288014186642209,-0.006038729523843532,0.0029396670434708935
2022-03-14,2232.59765625,3643.0,1442.550048828125,0.008177718411897964,0.012109838687233154,0.03222847363260882
2022-03-15,2181.463623046875,3593.89990234375,1424.0,-0.023169737572427792,-0.013569581376300991,-0.012942601703159006
2022-03-16,2218.291259765625,3655.89990234375,1448.1500244140625,0.01674115846210329,0.01710433755814471,0.01681708362756181
2022-03-17,2290.6083984375,3672.75,1480.050048828125,0.03208026175144877,0.004598426060128925,0.021789007362663804
2022-03-21,2277.409423828125,3626.699951171875,1486.5,-0.005778879091562958,-0.012617569837994246,0.004348459476005829
2022-03-22,2336.250732421875,3700.949951171875,1494.1500244140625,0.025508813928295584,0.02026639982675223,0.005133136160898541
2022-03-23,2343.6806640625,3712.39990234375,1479.25,0.0031752336748584837,0.0030890111765205885,-0.010022297042247594
2022-03-24,2380.093017578125,3749.85009765625,1442.6500244140625,0.015416942970025998,0.010037323791328268,-0.025053485522483453
2022-03-25,2395.96875,3707.449951171875,1430.9000244140625,0.006648067661515245,-0.011371569632936398,-0.00817808305959826
2022-03-28,2420.05908203125,3707.699951171875,1432.800048828125,0.01000431633588029,6.742952020858363e-05,0.0013269718505939127
2022-03-29,2420.61279296875,3705.35009765625,1451.800048828125,0.0002287744157065894,-0.000633977533903858,0.013173593658241934
2022-03-30,2467.132080078125,3731.550048828125,1476.949951171875,0.019035646507942088,0.007045962443595044,0.017174918011188596
2022-03-31,2431.873291015625,3739.949951171875,1470.3499755859375,-0.014394512843801936,0.002248519275325118,-0.0044786664282942795
2022-04-01,2451.3486328125,3758.75,1506.0,0.00797647346732478,0.005014226023307081,0.023956678293387105
2022-04-04,2458.59423828125,3770.35009765625,1656.800048828125,0.002951403272319025,0.003081405927515072,0.09543093119288036
2022-04-05,2423.84326171875,3814.800048828125,1608.25,-0.014235333643228733,0.011720390274158561,-0.0297414292616096
2022-04-06,2417.38232421875,3755.35009765625,1550.8499755859375,-0.002669134590447795,-0.015706735590711084,-0.03634347933267316
2022-04-07,2374.73974609375,3684.14990234375,1516.75,-0.017797419628783402,-0.019141708262157192,-0.022233264136029277
2022-04-08,2414.244140625,3685.64990234375,1514.6500244140625,0.01649840197587599,0.000407066693930683,-0.0013854825525792462
2022-04-11,2409.2138671875,3696.39990234375,1496.1500244140625,-0.0020857547647280465,0.0029124722491235978,-0.012289247064239889
2022-04-12,2363.848388671875,3691.10009765625,1493.5,-0.019009534001569045,-0.0014348035456402054,-0.001772799549423644
2022-04-13,2355.172119140625,3661.949951171875,1464.949951171875,-0.0036771526180896966,-0.007928763982754418,-0.019301279811177043
2022-04-18,2347.97265625,3528.050048828125,1395.449951171875,-0.0030615551329604266,-0.03725045486437257,-0.04860416995326345
2022-04-19,2437.45751953125,3471.89990234375,1342.199951171875,0.037403239504746076,-0.016043357807300294,-0.03890688654675797
2022-04-20,2509.12841796875,3556.800048828125,1354.300048828125,0.028979953150057018,0.02415931154350617,0.008974729370501389
2022-04-21,2567.87744140625,3628.64990234375,1374.3499755859375,0.02314421037629358,0.01999937340959251,0.01469612257763408
2022-04-22,2546.37158203125,3612.550048828125,1355.5999755859375,-0.00841022251310614,-0.004446743676026993,-0.013736731569988959
2022-04-25,2487.484130859375,3548.199951171875,1365.75,-0.02339762639038596,-0.017973488806433693,0.007459585552714462
2022-04-26,2561.924072265625,3546.300048828125,1372.050048828125,0.029486756441119737,-0.0005355986719763768,0.0046022790823710726
2022-04-27,2564.416259765625,3561.199951171875,1372.550048828125,0.0009723067665899848,0.004192732795179613,0.0003643518091822757
2022-04-28,2602.720703125,3584.300048828125,1371.3499755859375,0.014826448502092339,0.006465657583272066,-0.0008747208776034945
2022-04-29,2575.39990234375,3546.699951171875,1384.5999755859375,-0.01055249824736475,-0.010545630659242964,0.009615633321573813
2022-05-02,2566.3544921875,3542.39990234375,1403.699951171875,-0.003518417564697682,-0.0012131439659054007,0.013700301143629705
2022-05-04,2486.238037109375,3479.75,1356.0,-0.03171566681967298,-0.017843983838986197,-0.03457238325463928
2022-05-05,2437.5498046875,3513.39990234375,1352.949951171875,-0.019777383180879814,0.009623749676403061,-0.0022518320175247786
2022-05-06,2418.859130859375,3432.60009765625,1317.5999755859375,-0.0076973608937409435,-0.023266181831730823,-0.026475476148577037
2022-05-09,2324.39013671875,3445.10009765625,1319.8499755859375,-0.039838297636444614,0.0036349399969012822,0.00170619392783629
2022-05-10,2284.10107421875,3438.75,1341.050048828125,-0.01748515386804752,-0.0018449267102992144,0.015934850342635667
2022-05-11,2260.703125,3412.0,1348.5999755859375,-0.010296661821301413,-0.0078094036272145255,0.005614073592505884
2022-05-12,2214.6455078125,3408.64990234375,1303.050048828125,-0.02058353308446021,-0.0009823397985872983,-0.03435929135099775
2022-05-13,2239.7509765625,3414.89990234375,1291.3499755859375,0.011272339440086229,0.0018318915891939365,-0.009019543979990701
2022-05-16,2240.304931640625,3376.800048828125,1305.0999755859375,0.00024729828926193143,-0.011219651474006814,0.010591483600592812
2022-05-17,2334.404541015625,3451.60009765625,1314.0,0.041144857246002094,0.021909389999020572,0.006796272577734444
2022-05-18,2342.896240234375,3448.800048828125,1313.9000244140625,0.0036310294957302433,-0.0008115613362611059,-7.608781540920926e-05
2022-05-19,2288.900634765625,3261.949951171875,1287.050048828125,-0.02331624340064552,-0.05570119751606366,-0.020647016410796675
2022-05-20,2422.366455078125,3293.0,1320.949951171875,0.05667330622063744,0.009473842301498885,0.02599832190969014
2022-05-23,2406.16796875,3321.75,1304.0,-0.006709508796747814,0.008692749095053015,-0.01291467424144174
2022-05-24,2414.4287109375,3288.0,1318.949951171875,0.0034272729383620685,-0.010212275295346766,0.011399464986070107
2022-05-25,2410.875244140625,3167.64990234375,1328.800048828125,-0.0014728470879050216,-0.037289519972319295,0.0074403875724465066
2022-05-26,2387.892578125,3226.949951171875,1366.699951171875,-0.009578642930428843,0.018547446329697282,0.028122723198614443
2022-05-27,2376.81640625,3261.300048828125,1392.050048828125,-0.004649262678104214,0.010588500316597835,0.018378476622189943
2022-05-30,2459.609619140625,3375.25,1401.550048828125,0.034240698139525676,0.03434349178730932,0.006801286002571411
2022-05-31,2429.93505859375,3364.35009765625,1388.949951171875,-0.012138113808405359,-0.003234587123630702,-0.009030771036992773
2022-06-01,2430.7197265625,3355.199951171875,1394.8499755859375,0.0003228651324766456,-0.0027234419190394705,0.004238834257816014
2022-06-02,2514.528076171875,3423.0,1385.0999755859375,0.033897745005912756,0.020005992935500025,-0.007014543534470242
2022-06-03,2565.4775390625,3440.14990234375,1380.300048828125,0.020059494092212145,0.004997687150558967,-0.0034714193503024835
2022-06-06,2554.44775390625,3430.949951171875,1378.449951171875,-0.004308579359287753,-0.002677870170929271,-0.001341258130389756
2022-06-07,2559.247314453125,3362.699951171875,1362.5999755859375,0.001877140459901583,-0.0200929683351675,-0.011565022651846609
2022-06-08,2514.29736328125,3404.14990234375,1367.4000244140625,-0.01771981136673367,0.012251038665272248,0.003516522911756516
2022-06-09,2583.245361328125,3427.10009765625,1377.699951171875,0.027053114336586394,0.006719204145113918,0.007504262274722715
2022-06-10,2505.251953125,3359.89990234375,1351.0999755859375,-0.030657190869060328,-0.01980326844066533,-0.01949634921263777
2022-06-13,2457.855712890625,3219.60009765625,1326.5999755859375,-0.019100001168840856,-0.04265402399299396,-0.018299797708175015
2022-06-14,2425.7353515625,3210.550048828125,1312.0,-0.013154592220067566,-0.0028148813317483566,-0.011066569183936637
2022-06-15,2396.384033203125,3206.300048828125,1307.449951171875,-0.012173767800736679,-0.0013246376514221433,-0.0034740525600160557
2022-06-16,2362.879150390625,3142.0,1281.300048828125,-0.014080093932224834,-0.020258099752637176,-0.02020341232021952
2022-06-17,2390.569091796875,3088.89990234375,1289.75,0.011650596874447564,-0.017044530972444346,0.00657317550096058
2022-06-20,2347.234375,3112.39990234375,1322.1500244140625,-0.018293677912980373,0.00757909252314235,0.02481081676350061
2022-06-21,2385.12353515625,3211.949951171875,1336.550048828125,0.016013146301709337,0.03148411275205174,0.01083248567241393
2022-06-22,2312.66796875,3222.949951171875,1330.25,-0.03084909680834253,0.00341885992990961,-0.004724809084195029
2022-06-23,2275.14794921875,3308.800048828125,1335.1500244140625,-0.016356739989763926,0.026288526582878686,0.0036767688822040294
2022-06-24,2307.54541015625,3293.10009765625,1353.800048828125,0.014139283663546021,-0.004756200614915947,0.013871825783282065
2022-06-27,2300.715087890625,3314.699951171875,1356.25,-0.002964384183727915,0.006537707040267794,0.0018080491468048835
2022-06-28,2333.066162109375,3318.14990234375,1345.9000244140625,0.01396336948640079,0.0010402621977517227,-0.007660585909518607
2022-06-29,2381.4775390625,3290.5,1343.949951171875,0.020537757911550037,-0.008367840358034097,-0.0014499497009368353
2022-06-30,2395.7841796875,3267.10009765625,1348.0,0.005989491150769611,-0.007136757751230165,0.0030090097939379544
2022-07-01,2223.229248046875,3315.10009765625,1353.75,-0.07474984574840186,0.014585047390566052,0.0042565068429479425
2022-07-04,2227.84423828125,3235.050048828125,1355.6500244140625,0.0020736534241773876,-0.02444341967594136,0.0014025427832046232
2022-07-05,2245.888916015625,3216.300048828125,1352.5999755859375,0.008066987890713381,-0.005812753147806076,-0.002252414007293821
2022-07-06,2226.13671875,3260.75,1371.25,-0.00883372651459847,0.013725584538630235,0.013694084498328991
2022-07-07,2204.215576171875,3287.85009765625,1395.800048828125,-0.009895972154735642,0.008276655149238494,0.017745029975789254
2022-07-08,2207.261474609375,3265.449951171875,1397.0999755859375,0.0013808975481232498,-0.006836321717971684,0.0009308796163977294
2022-07-11,2237.259033203125,3113.800048828125,1406.1500244140625,0.01349887532373909,-0.047553702744884005,0.006456848493822646
2022-07-12,2234.074462890625,3084.699951171875,1391.800048828125,-0.001424438974971092,-0.009389468887572397,-0.010257582181984116
2022-07-13,2194.477783203125,3038.75,1357.8499755859375,-0.01788292549335825,-0.015008145418869913,-0.02469536000929498
2022-07-14,2212.568603515625,2998.75,1351.050048828125,0.008209998416696769,-0.013250711476428832,-0.0050204444454378695
2022-07-15,2216.860595703125,2994.60009765625,1362.050048828125,0.001937944298338612,-0.0013848358395035362,0.008108849565428403
2022-07-18,2235.736083984375,3063.5,1347.550048828125,0.008478468952005519,0.022747353851308577,-0.010702788523278722
2022-07-19,2249.442626953125,3074.25,1348.050048828125,0.006111946265881514,0.003502915886847296,0.00037097491291011663
2022-07-20,2310.26806640625,3164.800048828125,1365.050048828125,0.026681099690031147,0.02902890880433874,0.012531953761243433
2022-07-21,2294.85400390625,3177.300048828125,1360.75,-0.006694337230857049,0.003941917028642178,-0.00315507544072656
2022-07-22,2310.360595703125,3171.0,1392.5,0.006734387753698707,-0.0019847993471901896,0.02306467448712968
2022-07-25,2234.0283203125,3166.75,1396.5999755859375,-0.03359723686759966,-0.001341170174605442,0.0029400011294255
2022-07-26,2235.043701171875,3115.89990234375,1393.75,0.0004544034519762901,-0.016187821655529643,-0.0020427377224357377
2022-07-27,2232.9208984375,3188.85009765625,1404.4000244140625,-0.0009502326380523573,0.02314237713125261,0.007612226469828843
2022-07-28,2267.902587890625,3260.5,1416.8499755859375,0.015544885944233859,0.02222017699379206,0.008825897732594875
2022-07-29,2316.221435546875,3301.89990234375,1434.199951171875,0.021081732066012885,0.012617472936497339,0.012171087992073427
2022-08-01,2376.585693359375,3298.800048828125,1446.1500244140625,0.025727708718822455,-0.0009392500087700748,0.00829770125768237
2022-08-02,2385.631103515625,3291.800048828125,1430.25,0.003798827907252409,-0.0021242383177568006,-0.011055615511970209
2022-08-03,2405.66015625,3339.5,1433.5999755859375,0.00836065616491244,0.014386552722463137,0.0023394920421291395
2022-08-04,2373.86279296875,3354.949951171875,1431.9000244140625,-0.013305860333968082,0.0046157574453268785,-0.0011864954606900006
2022-08-05,2338.881103515625,3365.050048828125,1427.050048828125,-0.014845844677144195,0.0030059837088006964,-0.003392840108552657
2022-08-08,2369.478515625,3374.449951171875,1462.050048828125,0.012997241210911534,0.002789497273991832,0.024230183226831438
2022-08-10,2383.646728515625,3354.25,1466.300048828125,0.005961658540856035,-0.006004135123228998,0.002902660434905209
2022-08-11,2391.58447265625,3422.5,1485.699951171875,0.0033245516781528067,0.020143079692022968,0.013143754494645077
2022-08-12,2430.258056640625,3401.550048828125,1485.1500244140625,0.016041342309052468,-0.006140053733529781,-0.00037021510248765846
2022-08-16,2447.14892578125,3392.699951171875,1502.1500244140625,0.006926195302448787,-0.0026051742757972835,0.01138163775925359
2022-08-17,2459.9326171875,3401.10009765625,1509.9000244140625,0.005210315017025929,0.00247288725152222,0.0051460081850756515
2022-08-18,2456.379150390625,3381.25,1511.699951171875,-0.0014455826170823613,-0.00585347381000751,0.0011913734347714542
2022-08-19,2412.582763671875,3385.75,1493.050048828125,-0.017990515737049628,0.001329983940689138,-0.012413772754265842
2022-08-22,2405.890869140625,3354.550048828125,1470.3499755859375,-0.0027776011009161615,-0.009257799736810766,-0.015320589233801647
2022-08-23,2442.99560546875,3284.60009765625,1465.800048828125,0.015304734721381753,-0.021072739163659517,-0.0030992492631150476
2022-08-24,2436.48828125,3255.35009765625,1472.8499755859375,-0.0026672198239054657,-0.008945081892527127,0.0047980809040034005
2022-08-25,2429.38134765625,3218.199951171875,1464.8499755859375,-0.0029211381271623906,-0.01147764488992911,-0.005446451243386069
2022-08-26,2416.4130859375,3222.199951171875,1465.0999755859375,-0.005352390761147098,0.0012421590506714434,0.00017065137956153267
2022-08-29,2397.630126953125,3132.550048828125,1439.4000244140625,-0.007803442332074501,-0.02821695598110851,-0.017697105808534522
2022-08-30,2434.826904296875,3211.14990234375,1486.0999755859375,0.015394865072758734,0.024781713083883196,0.03192884530126559
2022-09-01,2363.248291015625,3131.699951171875,1472.1500244140625,-0.029838600303691506,-0.025053125515209794,-0.009431288481235593
2022-09-02,2335.650634765625,3130.39990234375,1485.5,-0.011746570427088234,-0.0004152117906815768,0.00902748204765131
2022-09-05,2371.924560546875,3133.39990234375,1495.050048828125,0.015411179729836156,0.0009578850930519876,0.0064082678387729596
2022-09-06,2396.8916015625,3127.050048828125,1489.3499755859375,0.010471055410087549,-0.00202856208184865,-0.0038199169861504565
2022-09-07,2382.954345703125,3149.60009765625,1482.300048828125,-0.0058316922813155345,0.007185407924136263,-0.004744798294686715
2022-09-08,2386.3232421875,3169.64990234375,1497.5999755859375,0.001412749408107255,0.006345649235807109,0.010268841960604244
2022-09-09,2371.463134765625,3217.64990234375,1498.5999755859375,-0.006246667910525666,0.015030108208787127,0.0006675122177610523
2022-09-12,2397.999267578125,3242.949951171875,1493.550048828125,0.01112763007283086,0.007832145228715896,-0.0033754534440991837
2022-09-13,2418.0283203125,3229.35009765625,1513.0999755859375,0.008317713237091242,-0.004202485493092968,0.013004641127532426
2022-09-14,2389.046142578125,3120.39990234375,1528.6500244140625,-0.01205828165544631,-0.034319741397575966,0.010224498591411037
2022-09-15,2365.371337890625,3104.35009765625,1520.699951171875,-0.009959159230870405,-0.005156782281823694,-0.0052142858763744
2022-09-16,2306.7607421875,3008.699951171875,1492.75,-0.025090759210595358,-0.03129630960297155,-0.01855066661033161
2022-09-19,2309.760498046875,3028.800048828125,1502.5999755859375,0.0012995743441706557,0.006658442043041168,0.006576868260079645
2022-09-20,2310.129638671875,3040.300048828125,1520.699951171875,0.00015980493685398013,0.0037896932257898202,0.01197379835025201
2022-09-21,2316.49853515625,3001.199951171875,1518.3499755859375,0.0027531499260449576,-0.012944018400085836,-0.00154652020266027
2022-09-22,2294.66943359375,3007.39990234375,1486.0,-0.009467998033910583,0.0020636932141936816,-0.021536256557068673
2022-09-23,2251.65771484375,2982.050048828125,1446.1500244140625,-0.018922088395200397,-0.008464885787817756,-0.027183076617096097
2022-09-26,2194.293212890625,2994.39990234375,1426.6500244140625,-0.025806711101766563,0.004132845148842009,-0.013575813951243689
2022-09-27,2211.738037109375,3017.449951171875,1413.8499755859375,0.007918652585687115,0.007668242666942564,-0.009012593184507348
2022-09-28,2152.8505859375,3035.64990234375,1389.550048828125,-0.026985830681222928,0.006013449788436817,-0.017336473683224003
2022-09-29,2146.251220703125,2997.300048828125,1382.3499755859375,-0.0030701159054983256,-0.01271363773485155,-0.00519505708871145
2022-09-30,2194.66259765625,3004.550048828125,1421.3499755859375,0.022305618669789983,0.0024159228932293265,0.027822175258026247
2022-10-03,2187.0478515625,2984.949951171875,1413.199951171875,-0.0034756992036864714,-0.0065448426814678565,-0.005750505077419843
2022-10-04,2227.3828125,3091.14990234375,1453.0,0.01827464809488322,0.034960178437388426,0.02777378263675451
2022-10-06,2235.597412109375,3101.949951171875,1437.0,0.003681221279305905,0.003487771885395557,-0.011072777491258002
2022-10-07,2245.058349609375,3064.89990234375,1430.800048828125,0.004223020943176539,-0.012016019684464651,-0.004323844567712647
2022-10-10,2220.552734375,3118.550048828125,1415.0,-0.010975367431628538,0.01735325529646119,-0.011104231433974382
2022-10-11,2176.3408203125,3069.550048828125,1400.6500244140625,-0.020111200631328763,-0.015837178904256424,-0.010193099076442287
2022-10-12,2192.35498046875,3100.75,1409.800048828125,0.007331355907996903,0.010113030755367538,0.0065114529736676665
2022-10-13,2199.32373046875,3103.300048828125,1393.5999755859375,0.0031736182483759093,0.0008220594455754722,-0.011557575395026661
2022-10-14,2188.1552734375,3099.14990234375,1439.0,-0.005091069903343496,-0.0013382283247445424,0.03205811830783112
2022-10-17,2223.275390625,3111.75,1446.550048828125,0.015922661767820374,0.004057420064816888,0.005233016880568526
2022-10-18,2262.5029296875,3144.699951171875,1443.8499755859375,0.01749018174894046,0.010533211669314143,-0.0018683047362156755
2022-10-19,2301.868896484375,3121.85009765625,1458.6500244140625,0.01724966519220539,-0.007292674472023812,0.010198227114366215
2022-10-20,2308.052978515625,3157.300048828125,1448.800048828125,0.0026829460057914687,0.011291441354289366,-0.0067757058744232065
2022-10-21,2281.285888671875,3137.39990234375,1438.5999755859375,-0.011665032433139705,-0.006322847137017443,-0.007065259809117429
2022-10-24,2288.900634765625,3161.699951171875,1461.050048828125,0.0033323598944030564,0.007715441868721192,0.015484987257279951
2022-10-25,2253.5498046875,3162.10009765625,1450.9000244140625,-0.01556496619825167,0.000126552541768969,-0.006971318371346792
2022-10-27,2262.41064453125,3157.39990234375,1454.4000244140625,0.00392423774057936,-0.0014875215378383154,0.002409390861081385
2022-10-28,2331.6357421875,3163.25,1458.699951171875,0.030139154857528265,0.0018511069010717892,0.0029521334088795587
2022-10-31,2353.280029296875,3193.14990234375,1496.699951171875,0.009240055600370096,0.009407879722801491,0.025717057292804636
2022-11-01,2335.05078125,3259.699951171875,1513.25,-0.007776473397042716,0.02062729181485288,0.010997003860551554
2022-11-02,2349.634033203125,3241.699951171875,1514.199951171875,0.006225946733892697,-0.005537283127513546,0.0006275586505956906
2022-11-03,2358.402587890625,3206.75,1507.550048828125,0.003724934843095525,-0.01083990529955357,-0.004401365486168969
2022-11-04,2393.107421875,3217.39990234375,1497.1500244140625,0.014608177642546287,0.00331558642371078,-0.0069225318284932506
2022-11-07,2405.890869140625,3233.699951171875,1508.800048828125,0.005327560764290877,0.005053427752251887,0.007751348133687449
2022-11-09,2403.4912109375,3216.050048828125,1508.3499755859375,-0.0009979071582606857,-0.005473063731603008,-0.000298343298731591
2022-11-10,2374.416748046875,3205.64990234375,1524.75,-0.012170524011398317,-0.0032390661838007265,0.01081414023387983
2022-11-11,2429.150634765625,3315.949951171875,1611.1500244140625,0.022789835676073775,0.03382929656803661,0.0551177626887902
2022-11-14,2417.38232421875,3335.5,1615.050048828125,-0.004856392714401202,0.005878449141014578,0.0024177212976764888
2022-11-15,2406.537109375,3332.60009765625,1619.0,-0.004496440400963522,-0.0008697837417256291,0.002442728514602728
2022-11-16,2392.73828125,3355.35009765625,1632.9000244140625,-0.005750395643397492,0.006803306569024942,0.008548915381980788
2022-11-17,2398.92236328125,3349.0,1618.1500244140625,0.0025811867423350754,-0.0018943221826647732,-0.009074053604837406
2022-11-18,2397.630126953125,3343.449951171875,1613.9000244140625,-0.0005388188128952991,-0.0016586004052167023,-0.002629911285631776
2022-11-21,2354.47998046875,3283.5,1597.3499755859375,-0.018160914406409222,-0.018093266757960653,-0.010307634323747688
2022-11-22,2367.540283203125,3314.949951171875,1595.0,0.0055316730162983776,0.009532599189255477,-0.0014722546264540697
2022-11-23,2360.15625,3308.300048828125,1599.1500244140625,-0.003123736540849695,-0.002008048791231207,0.0025985171125483884
2022-11-24,2380.508544921875,3380.14990234375,1625.1500244140625,0.008586314722186777,0.021485581270432593,0.016127880887210982
2022-11-25,2416.0439453125,3389.64990234375,1617.6500244140625,0.014817329996924717,0.0028065840970102,-0.004625640347790474
2022-11-28,2499.06787109375,3395.25,1600.25,0.03378634159310804,0.001650753587683174,-0.01081462684880105
2022-11-29,2503.359619140625,3397.35009765625,1597.8499755859375,0.001715866590063609,0.0006183487009310898,-0.0015009067151951824
2022-11-30,2521.03515625,3390.800048828125,1608.449951171875,0.007035916092239421,-0.0019298485506799952,0.006611991670092404
2022-12-01,2513.60498046875,3475.64990234375,1619.5,-0.0029516235416379988,0.02471558763517586,0.006846507634374064
2022-12-02,2512.54345703125,3439.14990234375,1607.0999755859375,-0.00042240035943359104,-0.010557164353388675,-0.007686162247737106
2022-12-05,2475.900390625,3425.89990234375,1612.949951171875,-0.01469144551094979,-0.0038601370215139447,0.0036334728684379917
2022-12-06,2483.0537109375,3385.35009765625,1611.1500244140625,0.002885013705551449,-0.011906855205530587,-0.0011165453667290814
2022-12-07,2446.41064453125,3380.60009765625,1610.449951171875,-0.01486723047778117,-0.0014040897858407526,-0.0004346121545272078
2022-12-08,2445.2568359375,3350.550048828125,1619.5,-0.0004717445001134706,-0.008928711382488144,0.005603846900555371
2022-12-09,2408.198486328125,3292.75,1631.050048828125,-0.015271210856455008,-0.017401444141686595,0.007106549515602976
2022-12-12,2411.890380859375,3286.449951171875,1643.75,0.0015318785005597327,-0.001915141901895286,0.0077562077990877085
2022-12-13,2422.874267578125,3332.10009765625,1648.300048828125,0.004543718842448096,0.01379482517164177,0.00276426643455913
2022-12-14,2414.105712890625,3365.35009765625,1662.25,-0.003625635966366672,0.009929233426292407,0.008427622921930463
2022-12-15,2379.816162109375,3305.10009765625,1631.800048828125,-0.014305671414536624,-0.01806523901392716,-0.01848837636500367
2022-12-16,2368.0478515625,3240.25,1639.6500244140625,-0.004957317485712792,-0.019816272257783294,0.0047990893801944995
